instance_index,topology_type,family,B,H,n_nodes,n_edges,J_star,allocation_spearman_centrality,allocation_efficiency_score,budget_concentration,budget_active
1590,mesh_3x3,mesh,21.85,17,9,24,0.99981798457967,0.18712029714127995,0.17315836683683847,0.16039825161004181,True
1591,er_n4_p0.41,er,10.03,9,4,7,0.9663552704698705,0.0,0.0,0.0,True
1592,sp_sp2,sp,13.76,12,4,4,0.98932699143586,-0.9999999999999999,0.0,0.1738223629369229,True
1593,er_n4_p0.4,er,23.09,18,4,5,0.9999991596251508,0.0,0.0,0.0,False
1594,sp_sp6,sp,21.06,6,8,8,0.9954746128872791,0.0,0.0,0.0,False
1595,sp_sp5,sp,22.85,15,7,9,0.9977655103145209,0.0,0.0,0.0,False
1596,sp_sp7,sp,3.86,7,9,12,0.0,0.0,0.0,0.0,False
1597,er_n4_p0.45,er,13.67,17,4,5,0.9514339496368369,0.0,0.0,0.0,False
1598,er_n4_p0.4,er,14.37,14,4,6,0.16739284748560304,0.0,0.0,0.0,False
1599,sp_sp3,sp,4.21,19,5,6,0.0,0.0,0.0,0.0,False
1600,er_n4_p0.36,er,6.71,18,4,5,0.9998113534777915,0.0,0.0,0.0,False
1601,sp_sp6,sp,14.29,10,8,10,0.9208196872926231,0.03279129178919765,0.034952052290041814,0.048846978046037944,True
1602,mesh_2x4,mesh,18.08,21,8,20,0.9999986951100552,0.12344267996967354,0.32423517859678236,0.31901792557623787,True
1603,er_n10_p0.44,er,11.73,8,10,36,0.07345081537911788,0.49102861614023635,0.1096657633242475,0.16137430609188463,True
1604,sp_sp4,sp,1.0,14,6,8,0.0,0.0,0.0,0.0,False
1605,sp_sp3,sp,5.82,12,5,7,0.0,0.0,0.0,0.0,False
1606,sp_sp2,sp,15.37,18,4,5,0.9990588563051453,0.0,0.0,0.0,False
1607,er_n6_p0.44,er,7.23,17,4,6,0.9951404572358685,0.0,0.0,0.0,False
1608,mesh_2x3,mesh,4.53,24,6,14,0.0,0.0,0.0,0.0,False
1609,sp_sp3,sp,11.91,9,5,5,0.8940020767551651,-0.8660254037844387,0.11111111111100157,0.2357028001165111,True
1610,mesh_3x2,mesh,5.21,19,6,14,0.0,0.0,0.0,0.0,False
1611,er_n9_p0.37,er,11.96,15,9,23,0.9685726663405949,0.14433756729740643,0.08741119601633453,0.08510626925079932,True
1612,mesh_2x5,mesh,14.27,16,10,26,0.5370675009089141,0.20145318606635162,0.22743729606710686,0.13012376801335654,True
1613,mesh_2x3,mesh,5.15,25,6,14,0.0,0.0,0.0,0.0,False
1614,sp_sp5,sp,18.08,10,7,8,0.9986384295547461,0.0,0.0,0.0,False
1615,sp_sp2,sp,1.88,18,4,4,0.0,0.0,0.0,0.0,False
1616,sp_sp6,sp,27.34,19,8,9,0.9899366645526978,-0.29512162610277887,0.22222222222191004,0.17261217039199772,True
1617,mesh_2x3,mesh,6.47,16,6,14,0.0,0.0,0.0,0.0,False
1618,sp_sp5,sp,4.9,9,7,8,0.9993942301137492,0.0,0.0,0.0,False
1619,mesh_2x5,mesh,5.44,21,10,26,0.0,0.0,0.0,0.0,False
1620,sp_sp3,sp,20.08,11,5,5,0.9974376782883735,0.0,0.0,0.0,False
1621,er_n7_p0.45,er,13.47,13,7,24,0.2756366345369485,0.9473684210526317,0.2807788113299783,0.1684456727589812,True
1622,sp_sp4,sp,9.81,6,6,5,0.9865735984384202,0.0,0.0,0.0,False
1623,mesh_2x4,mesh,9.75,22,8,20,0.8110765636628683,0.87831006565368,0.2771599535176901,0.12682472897419003,True
1624,er_n8_p0.43,er,9.0,12,8,26,0.23671213396442126,0.6377481392176932,0.2588430419232977,0.16718728517736908,True
1625,mesh_2x4,mesh,12.68,19,8,20,0.8412283716915814,0.48795003647426655,0.20853657129012335,0.14058476148644486,True
1626,er_n9_p0.43,er,35.18,7,9,30,0.47727821800978526,0.668153104781061,0.10419676956036716,0.06976007378718173,True
1627,er_n8_p0.37,er,2.72,14,4,5,0.8564093880410556,0.0,0.0,0.0,False
1628,sp_sp8,sp,6.29,7,10,12,0.0,0.0,0.0,0.0,False
1629,er_n5_p0.3,er,12.31,10,3,5,0.9382042233250599,0.0,0.0,0.0,False
1630,er_n8_p0.42,er,15.22,15,7,20,0.42456499288397714,0.35909242322980395,0.0930919710515613,0.10766547164295012,True
1631,sp_sp7,sp,77.82,5,9,9,0.9885148826559298,0.0,0.0,0.0,False
1632,er_n7_p0.36,er,29.38,18,7,16,0.9999777675162786,-0.11180339887498948,0.12922178599467296,0.24652134736866355,True
1633,er_n10_p0.34,er,16.72,16,10,33,0.9999940924728844,-0.12275715403505909,0.18687811428323545,0.21774562174300105,True
1634,er_n6_p0.32,er,43.3,17,5,6,0.9287922677712537,-0.8660254037844387,0.11111111111103479,0.23582484635948867,True
1635,mesh_2x4,mesh,6.39,24,8,20,0.0,0.0,0.0,0.0,False
1636,mesh_3x3,mesh,6.95,21,9,24,0.0,0.0,0.0,0.0,False
1637,er_n6_p0.36,er,13.17,5,6,16,0.0120915458692805,-1.0,0.11091611703129305,0.1443391325450799,True
1638,mesh_3x3,mesh,23.38,24,9,24,0.9999939776591755,0.8046172777075038,0.16025885372725132,0.1760499933947797,True
1639,sp_sp6,sp,5.9,7,8,9,0.0,0.0,0.0,0.0,False
1640,mesh_2x2,mesh,4.82,23,4,8,0.0,0.0,0.0,0.0,False
1641,mesh_3x3,mesh,3.91,25,9,24,0.0,0.0,0.0,0.0,False
1642,sp_sp3,sp,0.9,15,5,6,0.0,0.0,0.0,0.0,False
1643,er_n4_p0.34,er,8.32,11,3,3,0.9175783061724453,0.0,0.0,0.0,False
1644,mesh_2x5,mesh,4.95,25,10,26,0.0,0.0,0.0,0.0,False
1645,er_n8_p0.4,er,6.99,16,8,24,0.9676423811101509,-0.20701966780270628,0.008442524707739568,0.06178708297668843,True
1646,er_n9_p0.36,er,11.09,5,9,29,0.013820746271045924,-0.21428571428571433,0.09595273252273982,0.1436348573756838,True
1647,er_n7_p0.42,er,11.1,13,7,20,0.7677024333851941,0.8999999999999998,0.19985557457067907,0.11906149162507304,True
1648,sp_sp6,sp,5.75,13,8,11,0.0,0.0,0.0,0.0,False
1649,mesh_2x4,mesh,10.02,25,8,20,0.9999999038349966,0.8140915784106943,0.21285589887583278,0.12830226002659248,True
1650,sp_sp5,sp,19.79,10,7,8,0.9999884123624934,0.0,0.0,0.0,False
1651,sp_sp5,sp,9.86,14,7,8,0.3435227689506026,-0.40555355282690636,0.16666666666658483,0.24494897427818305,True
1652,sp_sp6,sp,35.97,19,8,9,0.9999999837491456,-0.870967741935484,0.03703702861175708,0.1872344043111243,True
1653,sp_sp5,sp,6.35,7,7,9,0.0,0.0,0.0,0.0,False
1654,mesh_2x4,mesh,10.3,17,8,20,0.9925182476847509,0.6789347398332045,0.3253208585747758,0.25858916391271436,True
1655,er_n6_p0.43,er,14.54,5,4,5,0.9621780570805961,0.0,0.0,0.0,False
1656,er_n7_p0.34,er,36.73,17,7,15,0.9988970232196712,0.0,0.0,0.0,False
1657,er_n8_p0.43,er,12.91,11,8,22,0.1430499080448681,0.2571428571428572,0.15118539950480467,0.13164008985741757,True
1658,sp_sp4,sp,21.14,13,6,7,0.9999254926174339,0.0,0.0,0.0,False
1659,sp_sp5,sp,17.32,17,7,7,0.9999990396261638,0.0,0.0,0.0,False
1660,mesh_2x4,mesh,14.24,25,8,20,0.9998204506231357,0.9258200997725515,0.3187222067858044,0.1954348723625742,True
1661,er_n4_p0.31,er,25.4,20,3,2,0.9382858072814703,0.0,0.0,0.0,False
1662,er_n12_p0.32,er,7.09,6,11,29,0.21115915068102672,0.3765723339400754,0.10007572273651077,0.16552363722787602,True
1663,sp_sp4,sp,16.71,15,6,7,0.9999978170787798,0.0,0.0,0.0,False
1664,mesh_3x4,mesh,9.02,15,12,34,0.916513502104739,0.7717372776839959,0.14065487127257387,0.05272167675666329,True
1665,mesh_3x4,mesh,3.58,25,12,34,0.0,0.0,0.0,0.0,False
1666,er_n8_p0.37,er,17.13,18,7,12,0.44030438165025926,0.051298917604257706,0.1521443319087243,0.10821258633519146,True
1667,mesh_2x4,mesh,3.98,19,8,20,0.0,0.0,0.0,0.0,False
1668,er_n9_p0.43,er,11.76,6,9,29,0.11502779208122188,0.5357142857142858,0.24269243886187217,0.16764598646127815,True
1669,mesh_2x2,mesh,11.38,25,4,8,0.328872546866672,0.0,0.0,0.0,True
1670,sp_sp8,sp,21.23,13,10,14,0.999648856410241,0.0,0.0,0.0,False
1671,sp_sp2,sp,14.56,14,4,3,0.9399063344602677,0.0,0.0,0.0,False
1672,er_n11_p0.41,er,10.3,12,10,38,0.4097725134425422,-0.5476190476190477,0.10145557858423619,0.08813175660459366,True
1673,er_n7_p0.39,er,12.9,14,5,8,0.4435059818504849,0.0,0.0,0.0,False
1674,sp_sp2,sp,2.76,17,4,3,0.9999577649499887,0.0,0.0,0.0,False
1675,mesh_2x4,mesh,19.65,15,8,20,0.9999810280274074,-0.18516401995451032,0.18665521900617846,0.10867553192032775,True
1676,er_n10_p0.34,er,9.13,13,10,26,0.6937189636373784,0.46355253465055324,0.1484422248826869,0.09584357500248072,True
1677,mesh_2x4,mesh,26.17,20,8,20,0.6590358786704018,0.23734644158557197,0.15038616530494217,0.05676660733025739,True
1678,er_n8_p0.41,er,7.8,6,8,24,0.014278876262394134,0.2571428571428572,0.1512251628308531,0.10299332930196667,True
1679,er_n7_p0.39,er,15.13,19,7,16,0.9999520709347516,-0.15389675281277312,0.07280612734204202,0.17288456891026052,True
1680,sp_sp5,sp,7.63,10,7,9,0.5795703301804831,0.0,0.0,0.0,False
1681,mesh_2x4,mesh,3.46,23,8,20,0.0,0.0,0.0,0.0,False
1682,mesh_2x2,mesh,5.58,16,4,8,0.0,0.0,0.0,0.0,False
1683,sp_sp5,sp,23.87,17,7,8,0.9999999414341316,0.0,0.0,0.0,False
1684,er_n6_p0.37,er,7.57,20,3,3,0.9307912412260698,0.0,0.0,0.0,False
1685,sp_sp9,sp,4.25,13,11,16,0.0,0.0,0.0,0.0,False
1686,mesh_3x3,mesh,7.34,20,9,24,0.9995928859677996,0.11821656093586512,0.3257701007206405,0.3399007442748607,True
1687,mesh_2x4,mesh,3.45,15,8,20,0.0,0.0,0.0,0.0,False
1688,er_n9_p0.4,er,35.18,17,9,27,0.9992063549173652,0.28571428571428575,0.12546537213462738,0.15567348521865065,True
1689,sp_sp4,sp,13.9,10,6,8,0.9558316871219606,0.0,0.0,0.0,False
1690,mesh_3x3,mesh,11.62,20,9,24,0.1043582149086151,0.3081565743389233,0.17339221850392336,0.2000015344463875,True
1691,sp_sp2,sp,19.43,14,4,3,0.999992787498819,0.0,0.0,0.0,False
1692,sp_sp2,sp,13.34,11,4,5,0.0,0.0,0.0,0.0,False
1693,sp_sp2,sp,7.41,5,4,5,0.0,0.0,0.0,0.0,False
1694,sp_sp5,sp,15.69,12,7,9,0.9873993905373681,-0.8720815992723809,0.121830693964822,0.2505641852680357,True
1695,sp_sp4,sp,21.53,9,6,6,0.9982069897528986,-0.316227766016838,0.15257842566531876,0.2152063601337484,True
1696,sp_sp7,sp,12.0,14,9,13,0.0,0.0,0.0,0.0,False
1697,sp_sp3,sp,21.72,15,5,4,0.9995028487015879,0.0,0.0,0.0,False
1698,mesh_3x4,mesh,3.19,16,12,34,0.9999891572452996,0.2787032275878666,0.2146670843251849,0.11526441272536134,True
1699,sp_sp4,sp,3.69,7,6,9,0.0,0.0,0.0,0.0,False
1700,sp_sp2,sp,5.58,7,4,4,0.0,0.0,0.0,0.0,False
1701,mesh_2x4,mesh,5.19,21,8,20,0.9994572537107956,0.802377419802878,0.3218802251855203,0.26857204893417447,True
1702,er_n4_p0.31,er,28.94,11,3,3,0.9858561540636851,0.0,0.0,0.0,False
1703,er_n6_p0.38,er,1.58,13,5,8,0.5609310082345133,0.5,0.22371915766761832,0.23576642374972562,True
1704,mesh_3x3,mesh,5.24,21,9,24,0.0,0.0,0.0,0.0,False
1705,sp_sp5,sp,5.6,14,7,9,0.0,0.0,0.0,0.0,False
1706,mesh_3x2,mesh,6.49,20,6,14,0.0,0.0,0.0,0.0,False
1707,mesh_3x3,mesh,2.85,21,9,24,0.20797240193791652,0.8486684247915056,0.33333333333225196,0.22588384288434923,True
1708,er_n8_p0.45,er,11.6,5,8,25,0.24688992853089428,0.5976143046671969,0.25847457627102893,0.23570226039535871,True
1709,er_n4_p0.37,er,12.16,15,4,6,0.5719671235975264,0.0,0.0,0.0,False
1710,er_n9_p0.41,er,20.08,8,9,29,0.7370606493360818,0.42857142857142866,0.18110443707947343,0.0975980681974706,True
1711,mesh_3x4,mesh,6.07,25,12,34,0.0,0.0,0.0,0.0,False
1712,er_n8_p0.39,er,12.01,18,8,25,0.9077271550350691,0.0,0.0,0.0,False
1713,mesh_2x5,mesh,5.51,24,10,26,0.0,0.0,0.0,0.0,False
1714,er_n8_p0.31,er,13.49,17,8,14,0.4014439594099172,0.0,0.14197530864192168,0.16666666666659632,True
1715,mesh_3x3,mesh,1.7,25,9,24,0.0,0.0,0.0,0.0,False
1716,mesh_3x4,mesh,5.05,16,12,34,0.0,0.0,0.0,0.0,False
1717,mesh_3x3,mesh,15.62,24,9,24,0.9530213536817045,0.7484811885651198,0.13876633006855202,0.12095948529291553,True
1718,mesh_2x3,mesh,3.49,23,6,14,0.8891695250925263,0.8164965809277261,0.20879047915725166,0.25000334369409993,True
1719,er_n7_p0.44,er,14.99,5,7,22,0.10526531387363211,0.0,0.0,0.0,False
1720,er_n9_p0.31,er,7.32,14,9,30,0.7954107192143216,0.16216874328520064,0.10817043146878715,0.06852862832928515,True
1721,sp_sp8,sp,25.52,7,10,11,0.9192278346281318,0.0,0.0,0.0,False
1722,sp_sp8,sp,15.8,20,10,12,0.9999727141810221,-0.21951219512195122,0.2799899216180844,0.3207900305832081,True
1723,er_n10_p0.33,er,7.65,20,9,31,0.2937567697485395,0.7292586522065967,0.32509928478496536,0.18328207673374408,True
1724,sp_sp5,sp,28.22,7,7,7,0.9976328025382911,0.0,0.0,0.0,False
1725,mesh_3x2,mesh,4.27,16,6,14,0.0,0.0,0.0,0.0,False
1726,sp_sp7,sp,17.1,17,9,10,0.9999591689816835,0.6697529571185361,0.22305536684137395,0.295968412613799,True
1727,mesh_3x3,mesh,9.27,20,9,24,0.12776133008709195,0.4183300132670378,0.18573399971920768,0.2195808630000667,True
1728,mesh_2x4,mesh,20.32,21,8,20,0.6710234919580269,0.6572670690061994,0.18192488262892917,0.1178511301974694,True
1729,er_n6_p0.45,er,11.69,14,6,15,0.9908739134080573,-0.7745966692414834,0.003089876071232184,0.035322027473472,True
1730,er_n7_p0.4,er,12.78,14,7,19,0.9893356064849703,0.0,0.0,0.0,False
1731,mesh_2x2,mesh,6.91,22,4,8,0.0,0.0,0.0,0.0,False
1732,sp_sp5,sp,37.58,10,7,8,0.999999685891369,0.0,0.0,0.0,False
1733,sp_sp9,sp,20.06,15,11,14,0.5092681758051387,-0.034050261230349946,0.059598128438773025,0.05143800527613491,True
1734,sp_sp8,sp,6.3,10,10,14,0.0,0.0,0.0,0.0,False
1735,er_n7_p0.32,er,11.46,6,6,15,0.22137144937810938,-0.21081851067789195,0.17131033145595667,0.14790344247317772,True
1736,sp_sp5,sp,77.06,15,7,7,0.9999977189334933,0.0,0.0,0.0,False
1737,mesh_2x4,mesh,6.06,24,8,20,0.0,0.0,0.0,0.0,False
1738,er_n9_p0.31,er,7.29,20,9,19,0.7057615482317342,0.5,0.22347273672491874,0.1677424650270091,True
1739,sp_sp4,sp,29.46,15,6,7,0.9999957764884804,0.0,0.0,0.0,False
1740,mesh_2x5,mesh,20.37,23,10,26,0.9999988283699193,0.7831893756568048,0.28326943852281716,0.18372298885374866,True
1741,mesh_2x4,mesh,13.7,23,8,20,0.011795718422506641,0.2927700218845599,0.19741896312052598,0.23570279092906127,True
1742,er_n7_p0.45,er,13.36,7,7,19,0.10003028998718486,0.9999999999999999,0.19719540450125447,0.12889601983584875,True
1743,er_n10_p0.34,er,8.88,10,9,25,0.0907901926948752,0.22237479499833038,0.16149870801026475,0.1649572197683789,True
1744,sp_sp3,sp,8.29,15,5,5,0.3159793144360765,0.0,0.0,0.0,False
1745,mesh_2x4,mesh,10.83,19,8,20,0.999999775690851,-0.18516401995451032,0.22817955962778702,0.12990414206251186,True
1746,mesh_2x2,mesh,7.22,15,4,8,0.0,0.0,0.0,0.0,False
1747,sp_sp6,sp,11.25,11,8,9,0.8960886373984107,0.0,0.0,0.0,False
1748,mesh_2x3,mesh,6.63,24,6,14,0.9723161229277943,0.2721655269759087,0.20803157702792674,0.2500014569053188,True
1749,sp_sp9,sp,17.07,7,11,16,0.9945309679869471,-0.39746403931031843,0.02547578664576906,0.08070317468991678,True
1750,sp_sp2,sp,4.85,5,4,5,0.0,0.0,0.0,0.0,False
1751,sp_sp6,sp,5.42,13,8,12,0.0,0.0,0.0,0.0,False
1752,mesh_2x3,mesh,3.52,22,6,14,0.0,0.0,0.0,0.0,False
1753,er_n8_p0.38,er,14.27,5,8,27,0.0270826759888591,0.7589709258986453,0.3284277286320559,0.23570235807908113,True
1754,mesh_2x4,mesh,5.54,17,8,20,0.9988116997357823,0.8332380897952965,0.29804888233210153,0.18427244675395318,True
1755,er_n8_p0.31,er,19.39,11,6,12,0.8886890632409435,-0.632455532033676,0.10317460317455689,0.24999999999980838,True
1756,er_n6_p0.42,er,7.24,5,6,15,0.17180722853895714,0.0,0.0,0.0,False
1757,mesh_2x5,mesh,8.39,25,10,26,0.9162733077738265,0.8783100656536799,0.2385159074561476,0.13721569999696523,True
1758,er_n6_p0.33,er,12.32,18,5,11,0.17265339969387858,0.5000000000000001,0.1851851851850926,0.23570226039539796,True
1759,sp_sp3,sp,7.28,18,5,6,0.0,0.0,0.0,0.0,False
1760,sp_sp7,sp,11.01,19,9,14,0.9996582236388123,0.0,0.006139882773803309,0.02854450874485667,True
1761,mesh_3x4,mesh,4.14,18,12,34,0.0,0.0,0.0,0.0,False
1762,er_n4_p0.35,er,12.1,16,4,7,0.996275861089046,0.0,0.0,0.0,False
1763,sp_sp7,sp,14.84,19,9,13,0.8734695791439113,-0.09009374626955591,0.049891882142336995,0.13194575599342626,True
1764,mesh_3x4,mesh,17.73,15,12,34,0.9998721981846277,0.46015733935488656,0.13408573009321342,0.11224836335967661,True
1765,sp_sp7,sp,10.92,8,9,12,0.5618221716281284,0.7890240316738918,0.14712860868321578,0.10885709861194391,True
1766,sp_sp5,sp,15.57,20,7,9,0.0,0.0,0.0,0.0,False
1767,sp_sp6,sp,22.57,16,8,9,0.9999999963234689,0.0,0.0,0.0,False
1768,mesh_3x4,mesh,13.61,23,12,34,0.6491408798363705,0.24461135278882062,0.1423603422507044,0.12997109821218425,True
1769,er_n8_p0.4,er,20.63,20,8,25,0.9999830838328199,0.0,0.0,0.0,False
1770,sp_sp6,sp,12.41,5,8,11,0.07908777149584442,-0.2647058823529412,0.11037313331614629,0.117803022442065,True
1771,mesh_3x4,mesh,14.27,15,12,34,0.8478522036425881,0.6667810079189725,0.15695106953918195,0.06973495488943812,True
1772,mesh_2x2,mesh,9.69,19,4,8,0.4291073098598546,0.0,0.0,0.0,True
1773,sp_sp5,sp,4.05,18,7,8,0.9931629193513694,0.0,0.0,0.0,False
1774,mesh_3x3,mesh,7.92,24,9,24,0.36014131851908865,0.35856858280031817,0.18493033323317357,0.21951285290326694,True
1775,sp_sp5,sp,10.86,16,7,10,0.3457728692055192,0.8838834764831843,0.18518518518508253,0.1632993161854059,True
1776,er_n6_p0.42,er,7.71,17,6,13,0.9987775862083594,0.0,0.0,0.0,False
1777,sp_sp6,sp,7.56,17,8,10,0.9915500424201251,0.3188740696088466,0.09078287296557874,0.2595677214314726,True
1778,mesh_2x5,mesh,21.22,24,10,26,0.9478475974889031,0.7831893756568048,0.24708183010321197,0.14908941017889257,True
1779,er_n12_p0.44,er,4.3,18,12,57,0.019917016232774913,0.4478864769720896,0.08240785210912813,0.08630340307625683,True
1780,sp_sp2,sp,12.45,6,4,3,0.9743162858773124,0.0,0.0,0.0,False
1781,mesh_3x3,mesh,7.87,19,9,24,0.776871336258072,0.6943650748294137,0.33333333333294285,0.22594420020270456,True
1782,sp_sp6,sp,5.13,17,8,11,0.0,0.0,0.0,0.0,False
1783,sp_sp3,sp,28.03,11,5,5,0.6369694098876465,-0.8660254037844387,0.009063636475614407,0.038453752884700126,True
1784,mesh_3x3,mesh,3.91,20,9,24,0.0,0.0,0.0,0.0,False
1785,sp_sp3,sp,10.8,12,5,6,0.014646921456832336,0.0,0.0,0.0,True
1786,er_n4_p0.34,er,8.46,14,3,5,0.9933521614982186,0.0,0.0,0.0,False
1787,mesh_3x3,mesh,14.96,24,9,24,0.9994018282280702,0.43037668342494384,0.16469165881948447,0.16253514116282738,True
1788,mesh_3x4,mesh,10.65,22,12,34,0.4314180694086014,0.2593037253018226,0.1141732738348412,0.08336602200547168,True
1789,mesh_2x5,mesh,15.95,16,10,26,0.9999984512656832,0.6343350474165467,0.2602572447797225,0.2379123425640898,True
1790,sp_sp7,sp,6.66,17,9,12,0.994016721262005,-0.20597146021777488,0.0016994318391777014,0.02854450874485667,True
1791,mesh_2x4,mesh,7.27,22,8,20,0.0,0.0,0.0,0.0,False
1792,sp_sp8,sp,7.18,7,10,14,0.5457532433558508,-0.025519672084528357,0.08898930408303768,0.2165202288496362,True
1793,sp_sp9,sp,31.0,8,11,14,0.9991481397114201,-0.5247275322020444,0.03571438513335671,0.19617469177831898,True
1794,mesh_3x3,mesh,4.28,24,9,24,0.0,0.0,0.0,0.0,False
1795,er_n8_p0.32,er,10.64,14,8,18,0.9999939915687601,0.0,0.0,0.0,False
1796,sp_sp2,sp,10.62,9,4,4,0.9841414223433764,0.0,0.0,0.0,False
1797,sp_sp6,sp,11.19,7,8,11,0.5483702912699657,0.5296408977028497,0.11425203153707035,0.11657596510631855,True
1798,mesh_2x5,mesh,10.73,16,10,26,0.7561219532829244,0.80511756018254,0.24883562585015218,0.13098193659746035,True
1799,sp_sp4,sp,4.14,10,6,7,0.0,0.0,0.0,0.0,False
1800,er_n8_p0.36,er,13.51,14,8,20,0.8902485694743956,-0.8116794499134278,0.08861671772514142,0.11098275825885186,True
1801,mesh_4x3,mesh,2.14,16,12,34,0.0,0.0,0.0,0.0,False
1802,mesh_3x2,mesh,30.02,20,6,14,0.19737090759275036,0.5773502691896257,0.20833333333322915,0.249999999999875,True
1803,mesh_2x3,mesh,6.98,15,6,14,0.0,0.0,0.0,0.0,False
1804,sp_sp6,sp,4.36,15,8,11,0.0,0.0,0.0,0.0,False
1805,mesh_3x2,mesh,11.3,19,6,14,0.9999987620785784,0.9486832980505139,0.20950186034659854,0.0389167251949094,True
1806,er_n5_p0.44,er,13.44,19,5,7,0.7429344150784951,0.0,0.0,0.0,False
1807,mesh_3x3,mesh,3.68,22,9,24,0.9986167812543022,0.11227217828476797,0.15663220141432352,0.3402977452139239,True
1808,sp_sp6,sp,11.63,7,8,10,0.938561694607539,0.14285714285714288,0.13404096029489973,0.08917542490327324,True
1809,er_n7_p0.34,er,10.42,18,7,17,0.7301520183630563,0.6,0.19680838927115865,0.1636470815558057,True
1810,sp_sp7,sp,13.41,11,9,11,0.9836516916453111,0.19641855032959654,0.04527407302338702,0.04304411417199904,True
1811,sp_sp4,sp,27.32,14,6,5,0.9999995780811894,0.0,0.0,0.0,False
1812,er_n9_p0.41,er,9.93,20,9,32,0.6652732523961518,0.37839373433213486,0.11533260271297947,0.10789308181531902,True
1813,mesh_3x3,mesh,21.78,25,9,24,0.9947957413413178,0.46291004988627577,0.17854490705903883,0.20076973553252486,True
1814,mesh_2x4,mesh,6.31,15,8,20,0.0,0.0,0.0,0.0,False
1815,er_n8_p0.34,er,32.66,7,8,23,0.015809947272459646,0.8285714285714287,0.22164701585379432,0.12307001050238946,True
1816,er_n7_p0.34,er,12.44,10,7,16,0.06122982415939182,0.20519567041703082,0.23305743711600624,0.24496295778126598,True
1817,sp_sp7,sp,6.36,9,9,12,0.0,0.0,0.0,0.0,False
1818,mesh_2x3,mesh,11.5,25,6,14,0.5506844690185195,0.5773502691896257,0.20833333333322915,0.249999999999875,True
1819,mesh_2x4,mesh,1.69,23,8,20,0.0,0.0,0.0,0.0,False
1820,mesh_2x3,mesh,11.71,20,6,14,0.48841576389563995,0.632455532033676,0.20814427629807253,0.10400335074347762,True
1821,sp_sp2,sp,18.31,20,4,3,0.975806043652694,0.0,0.0,0.0,False
1822,er_n8_p0.44,er,12.02,11,8,22,0.4366830607501027,0.8280786712108251,0.25877192982443203,0.23570226039539796,True
1823,sp_sp7,sp,17.93,8,9,11,0.4440754144730643,0.10910894511799621,0.1491528576700672,0.08844583581121566,True
1824,sp_sp6,sp,19.98,10,8,10,0.9997006027826657,-0.7503664793768668,0.14999999991922294,0.24014279236920205,True
1825,sp_sp2,sp,14.1,16,4,3,0.9757179197280601,0.0,0.0,0.0,False
1826,er_n5_p0.35,er,23.86,18,5,7,0.6559207686992268,0.0,0.19999999999990295,0.23570226039536657,True
1827,er_n4_p0.39,er,8.3,5,4,8,0.553678507770749,0.0,0.0,0.0,False
1828,mesh_2x2,mesh,0.59,23,4,8,0.0,0.0,0.0,0.0,False
1829,er_n9_p0.4,er,22.26,19,8,22,0.9799086506576244,0.0,0.0,0.0,False
1830,er_n5_p0.45,er,14.8,16,5,10,0.9959230089043829,0.0,0.0,0.0,False
1831,mesh_3x4,mesh,4.3,18,12,34,0.0,0.0,0.0,0.0,False
1832,sp_sp3,sp,25.34,15,5,4,0.9999999993433732,0.0,0.0,0.0,False
1833,sp_sp6,sp,22.66,12,8,10,0.9998461173978755,0.0,0.0,0.0,False
1834,sp_sp7,sp,46.59,17,9,11,0.9999997232204775,0.0,0.0,0.0,False
1835,er_n9_p0.38,er,2.7,20,9,31,0.9795711485324378,0.10714285714285716,0.22525852586800188,0.16505839406578007,True
1836,mesh_3x3,mesh,5.87,15,9,24,0.0,0.0,0.0,0.0,False
1837,mesh_2x4,mesh,13.79,23,8,20,0.9991417384419902,0.30192981992777096,0.1983909898662811,0.23571617372136572,True
1838,mesh_2x5,mesh,3.68,17,10,26,0.0,0.0,0.0,0.0,False
1839,mesh_3x3,mesh,6.5,17,9,24,0.0,0.0,0.0,0.0,False
1840,mesh_2x5,mesh,3.95,18,10,26,0.9742760435682741,0.4578645580762859,0.23860089367468132,0.13290018332525286,True
1841,er_n9_p0.45,er,6.94,9,9,32,0.6436831279451948,-0.11118739749916519,0.13554541258083422,0.14091244405010867,True
1842,er_n10_p0.32,er,21.31,5,9,23,0.31208478943072,0.7500000000000002,0.16303948773120383,0.09687383448910808,True
1843,sp_sp4,sp,18.83,17,6,7,0.9999997531837436,0.0,0.0,0.0,False
1844,mesh_3x2,mesh,1.25,25,6,14,0.0,0.0,0.0,0.0,False
1845,mesh_2x5,mesh,3.58,19,10,26,0.9998298972772083,1.0,0.33284956195962495,0.3269896891418196,True
1846,er_n7_p0.4,er,16.77,12,6,16,0.9954266997732732,-0.7999999999999999,0.22051198036328987,0.14490780655179222,True
1847,sp_sp8,sp,8.56,9,10,14,0.09896774514851103,0.5422080293008649,0.13389753743445762,0.1157790238951054,True
1848,sp_sp5,sp,10.17,14,7,8,0.9997772892437184,0.0,0.0,0.0,False
1849,sp_sp5,sp,24.15,9,7,8,0.999953363306976,0.0,0.0,0.0,False
1850,er_n9_p0.31,er,12.32,18,8,18,0.11556426498531416,0.7500000000000001,0.22612910284290574,0.23572852549453105,True
1851,sp_sp8,sp,14.2,14,10,14,0.9973303774259987,0.0,0.0,0.0,False
1852,mesh_3x2,mesh,1.21,15,6,14,0.5551508671312767,-0.316227766016838,0.18830202899616302,0.1382749153026677,True
