instance_index,topology_type,family,B,H,n_nodes,n_edges,J_star,allocation_spearman_centrality,allocation_efficiency_score,budget_concentration,budget_active
2153,er_n10_p0.42,er,10.09,10,9,31,0.45122668065731764,0.20100756305184242,0.08994932581139838,0.19523770736249674,True
2154,sp_sp3,sp,27.3,13,5,6,0.9727290872930678,0.0,0.0,0.0,True
2155,er_n7_p0.36,er,13.84,17,7,21,0.6639527628584387,0.5773502691896257,0.30172413793085473,0.24494897427817192,True
2156,sp_sp4,sp,4.69,15,6,7,0.0,0.05555555555555556,0.23239686155386105,0.30908016699794244,True
2157,er_n7_p0.34,er,28.39,18,7,17,0.9998058099719657,-0.4472135954999579,0.0394766767810586,0.10000477773375073,True
2158,mesh_2x3,mesh,4.68,15,6,14,0.0,0.0,0.0,0.0,True
2159,mesh_2x4,mesh,18.19,23,8,20,0.9200420014306889,0.6172133998483678,0.19067948048929892,0.11844986753452388,True
2160,er_n6_p0.33,er,29.23,12,6,15,0.9922462819075554,0.0,0.0,0.0,True
2161,er_n9_p0.41,er,13.66,9,8,23,0.17878796174908457,0.7015706849811753,0.22089059282622223,0.19770582911143147,True
2162,mesh_2x5,mesh,4.2,18,10,26,0.0,-0.5008703226778093,0.039979231567942926,0.3307189138824644,True
2163,sp_sp5,sp,21.99,8,7,7,0.9455928382366334,0.7071067811865475,0.1796684338971225,0.06200454430697887,True
2164,mesh_3x3,mesh,7.23,18,9,24,0.0,0.07453559924999299,0.15308988764033657,0.2590703075085331,True
2165,er_n7_p0.44,er,10.62,16,7,22,0.27916616591001797,0.09999999999999999,0.1545374364486712,0.1362887521984597,True
2166,mesh_2x5,mesh,6.36,15,10,26,0.0,-0.08193419066805778,0.16875355719967391,0.2204660525962589,True
2167,mesh_3x3,mesh,4.09,17,9,24,0.0,-0.4277926319464985,0.04166666666657295,0.3499271061110955,True
2168,er_n7_p0.3,er,22.89,19,7,15,0.9722327385096199,0.7826237921249264,0.2036908454072138,0.10469405194574453,True
2169,sp_sp7,sp,25.22,16,9,14,0.1051862435146973,0.647150228929434,0.014549996624128087,0.06058952981206707,True
2170,sp_sp7,sp,7.69,19,9,9,0.9999999992642947,-0.7753617031753556,0.10416665940776981,0.2808441826729766,True
2171,er_n4_p0.44,er,9.44,9,4,7,0.1814415556670244,0.0,0.0,0.0,True
2172,mesh_2x4,mesh,13.0,18,8,20,0.39829162461119877,0.43333333333333335,0.22550688747864855,0.14512938852684076,True
2173,mesh_2x5,mesh,60.21,15,10,26,0.5958878613336169,0.0,0.0,0.0,True
2174,mesh_2x5,mesh,7.18,18,10,26,0.0,-0.19664205760333867,0.09230826286894007,0.2532754812208581,True
2175,er_n5_p0.37,er,13.95,14,5,10,0.07147132984117768,-1.0,0.24090642244913574,0.018763195086075418,True
2176,er_n4_p0.37,er,13.38,12,3,3,0.9959392622823637,0.0,0.0,0.0,False
2177,er_n10_p0.32,er,1.82,9,6,10,0.7688775443347792,0.7999999999999999,0.18085011678802507,0.2500975040239834,True
2178,er_n9_p0.4,er,2.05,16,9,28,0.4947713836701538,0.2702812388086677,0.14675524102012447,0.11039829824861845,True
2179,mesh_3x4,mesh,10.27,20,12,34,0.9827752786701691,0.4445206719459817,0.12246800030835571,0.0947051823408378,True
2180,sp_sp7,sp,21.66,10,9,12,0.9991036669233347,0.0,0.07996182668347333,0.12405883105977644,True
2181,sp_sp8,sp,17.67,5,10,13,0.9749453358565578,0.5393308788692646,0.24018162718976055,0.16512513918311886,True
2182,mesh_2x2,mesh,7.65,23,4,8,0.0,0.0,0.0,0.0,True
2183,mesh_3x3,mesh,2.03,17,9,24,0.0,-0.3415650255319866,0.08888888888851143,0.34992710611039674,True
2184,mesh_2x3,mesh,14.94,17,6,14,0.4376694146647311,0.5443310539518174,0.17726122707140712,0.15338580891797712,True
2185,er_n9_p0.44,er,15.64,6,9,29,0.9669096918609311,0.4490887131390719,0.13539632776903845,0.1382365547214885,True
2186,er_n9_p0.41,er,1.94,14,9,25,0.9567829707161688,-0.5345224838248488,0.05982905982886067,0.34992710610977684,True
2187,mesh_3x4,mesh,25.93,21,12,34,0.3203593326021206,0.23222596783748795,0.10224098098622751,0.07540475416421197,True
2188,er_n7_p0.45,er,8.15,5,7,17,0.15803841323026516,0.8029550685469662,0.2606095850567182,0.24495160170497296,True
2189,sp_sp5,sp,12.97,6,7,8,0.9303190416686071,0.25,0.23711987443585714,0.16604818288581516,True
2190,mesh_2x4,mesh,7.71,17,8,20,0.8543635448311204,0.48795003647426655,0.1979554736487351,0.23570794944137902,True
2191,er_n7_p0.4,er,11.62,16,7,15,0.9649785867654106,-0.11180339887498948,0.14985801960235381,0.26862746626649864,True
2192,sp_sp2,sp,5.77,7,4,4,0.0,0.0,0.0,0.0,True
2193,er_n4_p0.41,er,9.97,6,3,4,0.8833558253526541,0.0,0.0,0.0,False
2194,sp_sp6,sp,26.57,19,8,9,0.9999586537450281,0.14368424162141993,0.09195450131777545,0.09992651093337145,True
2195,sp_sp2,sp,46.93,17,4,3,0.999974047395593,0.0,0.0,0.0,True
2196,er_n7_p0.42,er,12.93,8,4,8,0.4078845731752041,0.0,0.0,0.0,True
2197,er_n9_p0.3,er,10.0,16,7,17,0.6815642856548142,-0.09999999999999999,0.12431532797634276,0.11778533962120499,True
2198,er_n7_p0.41,er,29.42,20,7,19,0.6484797929344215,0.35355339059327373,0.1508519926770562,0.017743979721162328,True
2199,sp_sp9,sp,48.81,10,11,16,0.9883494728379753,0.6294407455622119,0.08661011063153075,0.045742984290065576,True
2200,sp_sp2,sp,7.65,14,4,5,0.0,0.0,0.0,0.0,True
2201,mesh_3x3,mesh,23.9,23,9,24,0.46790083185154957,0.5347407899331232,0.09683809338756222,0.01735637744457847,True
2202,sp_sp7,sp,6.79,17,9,12,0.5428514812331853,0.2773500981126146,0.3333333333328795,0.3499271061113942,True
2203,er_n7_p0.36,er,13.53,10,7,16,0.36181884884561255,0.6,0.193985915557104,0.10975769898095716,True
2204,mesh_3x4,mesh,11.97,20,12,34,0.6387684627924376,0.6893123494842632,0.18673388818633144,0.09764085219719028,True
2205,sp_sp3,sp,10.87,20,5,5,0.9995412890390255,0.5,0.2873134328356622,0.23953041029261843,True
2206,sp_sp5,sp,14.55,14,7,9,0.999784429335647,0.4472135954999579,0.1374406210172285,0.10016739986312749,True
2207,sp_sp5,sp,14.38,11,7,8,0.9531438215774539,-0.15789473684210528,0.16511778045501155,0.17269430218184204,True
2208,er_n5_p0.36,er,3.43,14,5,8,0.8809020479485132,0.8660254037844387,0.33333333333269777,0.47140452079013284,True
2209,er_n9_p0.38,er,13.16,12,8,25,0.22320070980322554,0.8696565534786727,0.19509925626811506,0.13167221732408696,True
2210,mesh_3x2,mesh,6.47,17,6,14,0.0,-0.5443310539518174,0.08333333333325597,0.392630229989789,True
2211,er_n5_p0.41,er,1.3,11,4,7,0.9443852822066608,0.9999999999999999,0.49999999999744615,0.49999999999744615,True
2212,sp_sp2,sp,13.8,17,4,4,0.2892153169457869,0.0,0.0,0.0,True
2213,mesh_3x2,mesh,13.76,17,6,14,0.0,0.3333333333333333,0.1259090909090592,0.0031491832864880467,True
2214,er_n8_p0.35,er,11.42,12,8,23,0.26227107555036727,0.5428571428571429,0.31717093146842873,0.23576101027706212,True
2215,mesh_3x3,mesh,1.78,18,9,24,0.999960552681584,0.3742405942825599,0.32326616187863455,0.3350333606492024,True
2216,mesh_2x2,mesh,4.17,25,4,8,0.0,0.0,0.0,0.0,True
2217,sp_sp5,sp,14.5,18,7,7,0.9993324491724849,-0.22941573387056177,0.19570058239116314,0.1398649523039044,True
2218,mesh_3x3,mesh,1.63,25,9,24,0.0,0.2204792759220492,0.1562499999994143,0.34992710611057093,True
2219,er_n6_p0.42,er,13.36,15,6,11,0.8804133230796435,0.0,0.15654063042608848,0.15183269608890454,True
2220,mesh_3x3,mesh,9.22,22,9,24,0.927132416556514,0.21673036171575272,0.18513918228885048,0.2218543950033894,True
2221,sp_sp7,sp,20.75,17,9,11,0.9994007169928162,0.15936381457791915,0.14464493597202466,0.12139155058196438,True
2222,sp_sp7,sp,6.44,18,9,13,0.0,0.5790660241435863,0.23815028901720506,0.22905170469607988,True
2223,sp_sp5,sp,26.08,20,7,9,0.9999999999464805,-0.4124789556921527,0.1979460027786668,0.10001842443461623,True
2224,sp_sp4,sp,2.03,16,6,7,0.9599950391168321,-0.10540925533894598,0.14791191156204223,0.2623572661506865,True
2225,er_n7_p0.4,er,20.61,15,7,15,0.9999869084152948,-0.40555355282690636,0.09932567887730874,0.18074012201362893,True
2226,sp_sp7,sp,23.63,16,9,14,0.9121198840422972,0.5196746370519363,0.025123622340754437,0.051893254476482326,True
2227,er_n7_p0.36,er,9.83,16,4,4,0.9311465337426105,0.0,0.0,0.0,True
2228,sp_sp4,sp,11.05,7,6,7,0.892392323405372,-0.7745966692414834,0.10490985807438202,0.11211491130692594,True
2229,sp_sp2,sp,7.07,19,4,5,0.0,-0.9999999999999999,0.0,0.4999999999994781,True
2230,er_n7_p0.35,er,11.5,9,6,9,0.9631578221425227,-0.2721655269759087,0.16613448100323597,0.08494334968395433,True
2231,sp_sp4,sp,32.78,6,6,5,0.9869501068076807,0.0,0.0,0.0,True
2232,mesh_2x4,mesh,20.54,20,8,20,0.5881969231806424,0.8853648783083365,0.2529928504165182,0.11792710967419222,True
2233,er_n8_p0.38,er,7.94,11,8,19,0.6322495397672208,0.8827348295047495,0.12119539531902472,0.13234186240205764,True
2234,er_n10_p0.35,er,25.13,9,10,36,0.014749518454254654,0.8783100656536799,0.1448971763462598,0.09405969185648033,True
2235,sp_sp10,sp,54.34,19,12,15,0.999999423800394,-0.17460757394239454,0.02129691316899618,0.0194536975349746,True
2236,mesh_2x5,mesh,23.53,22,10,26,0.7856165962171701,0.7868246232832816,0.12351451917560913,0.07386325375452343,True
2237,er_n5_p0.43,er,14.94,5,5,8,0.8900855313885572,0.0,0.0,0.0,True
2238,sp_sp2,sp,19.5,12,4,3,0.987202327647578,0.0,0.0,0.0,True
2239,mesh_3x3,mesh,13.6,15,9,24,0.4604807898504195,0.4490887131390719,0.140405423009055,0.07225207978247951,True
2240,mesh_2x4,mesh,4.83,22,8,20,0.0,-0.3098386676965934,0.06103286384966721,0.3726779962493662,True
2241,er_n4_p0.31,er,11.59,7,3,3,0.9277734019817113,0.0,0.0,0.0,False
2242,sp_sp7,sp,9.44,6,9,13,0.9350565213932692,0.8090398349558906,0.33333333333297704,0.3499271061114887,True
2243,er_n9_p0.44,er,13.63,13,9,35,0.5820949349306398,0.854686736757637,0.211864563720524,0.17883671364153522,True
2244,sp_sp4,sp,32.73,19,6,5,0.9999999974337694,0.0,0.0,0.0,True
2245,mesh_3x4,mesh,17.88,18,12,34,0.8970365222141164,0.5736304271110084,0.10939749182635043,0.07376632197470058,True
2246,er_n7_p0.32,er,17.05,16,7,15,0.9986670279093185,0.11180339887498948,0.21733519381056987,0.13778424446962653,True
2247,mesh_2x2,mesh,7.29,15,4,8,0.6167582294483435,0.0,0.0,0.0,True
2248,er_n6_p0.3,er,30.19,10,6,13,0.7600111996688675,0.0,0.0,0.0,True
2249,er_n6_p0.37,er,2.26,5,5,9,0.7951236078314813,0.0,0.14285714285658727,0.4714045207891982,True
2250,er_n9_p0.43,er,12.57,20,9,34,0.14918979077586478,0.16363636363636364,0.15327545606690676,0.19913630679359348,True
2251,sp_sp2,sp,7.62,15,4,4,0.3096225823080445,0.0,0.0,0.0,True
2252,mesh_2x2,mesh,3.81,17,4,8,0.0,0.0,0.0,0.0,True
2253,sp_sp5,sp,5.01,6,7,8,0.0,0.5590169943749475,0.33333333333282106,0.39999999999938524,True
2254,er_n6_p0.44,er,23.62,8,6,12,0.9960371120549215,0.0,0.0,0.0,True
2255,sp_sp3,sp,17.89,19,5,5,0.9796371545117776,-0.8660254037844387,0.1111111111110538,0.23597419007452755,True
2256,mesh_3x2,mesh,9.08,22,6,14,0.7043580256439342,0.5443310539518174,0.18496376811585213,0.16990629019544495,True
2257,sp_sp3,sp,7.17,11,5,6,0.575811334182118,0.8660254037844387,0.19859876044180055,0.24834151330918638,True
2258,er_n9_p0.36,er,14.36,8,9,28,0.8322278399999996,0.45817096691151754,0.13410468387334884,0.17437427785901083,True
2259,sp_sp5,sp,19.39,12,7,8,0.9963950776435978,0.0,0.09356088114255796,0.08117024587610869,True
2260,mesh_3x2,mesh,13.99,23,6,14,0.6426244927509837,0.5443310539518174,0.18723358908774657,0.176026397118096,True
2261,er_n7_p0.38,er,8.09,12,7,15,0.42381468387080146,-0.09999999999999999,0.15002503980119627,0.24494900307449743,True
2262,er_n9_p0.32,er,4.95,14,8,22,0.9999499901454554,0.6957252427829381,0.28106568073160876,0.25095465481725227,True
2263,sp_sp3,sp,23.08,18,5,5,0.9999999905222543,0.0,0.0,0.0,True
2264,mesh_2x4,mesh,14.67,24,8,20,0.426934956874499,0.43333333333333335,0.18692281896502447,0.11825071399191552,True
2265,sp_sp6,sp,21.34,10,8,12,0.9020783540922661,0.3654939925441437,0.15247524752470928,0.1268430659191649,True
2266,sp_sp7,sp,13.19,20,9,14,0.6691480835255983,0.9527699174583824,0.16404375288453812,0.15237122761090555,True
2267,mesh_3x3,mesh,9.36,23,9,24,0.9871331534806775,0.5987849508520958,0.16621119665444797,0.1315821647922711,True
2268,er_n6_p0.43,er,10.21,12,6,12,0.06973922967382815,0.8333333333333335,0.300630571306052,0.2500894485365231,True
2269,mesh_2x2,mesh,6.2,21,4,8,0.0,0.0,0.0,0.0,True
2270,er_n6_p0.4,er,3.64,20,4,4,0.9716259538048995,0.0,0.0,0.0,True
2271,mesh_2x4,mesh,6.68,15,8,20,0.0,-0.4472135954999579,0.061032863849676454,0.3726779962494227,True
2272,sp_sp7,sp,43.63,18,9,11,0.999999997431388,0.0,0.0,0.0,True
2273,mesh_3x3,mesh,2.0,15,9,24,0.7666643598775061,0.5378528742004772,0.18775877100631333,0.22422420816157057,True
2274,sp_sp6,sp,4.79,14,8,10,0.0,0.0,0.15151515151487602,0.37267799624928727,True
2275,mesh_3x3,mesh,7.68,18,9,24,0.0,-0.35355339059327373,0.08888888888879999,0.3499271061115326,True
2276,sp_sp10,sp,78.16,8,12,16,0.9985598589766987,0.0,0.0,0.0,True
2277,mesh_3x2,mesh,13.13,18,6,14,0.7623175129040661,0.9486832980505139,0.21786416498844632,0.06229660099665719,True
2278,er_n8_p0.41,er,8.86,13,8,19,0.5817412430558354,0.8406680016960504,0.23039515279891074,0.16923517770196367,True
2279,sp_sp4,sp,27.59,15,6,7,0.5072341462878253,0.0,0.0,0.0,True
2280,mesh_3x3,mesh,6.19,17,9,24,0.0,-0.09622504486493763,0.11599845927109302,0.23945606857671134,True
2281,mesh_2x5,mesh,3.64,20,10,26,0.0,-0.43355498476205995,0.05112881806101046,0.33071891388256597,True
2282,er_n6_p0.32,er,14.05,17,6,9,0.9973744820677777,-1.0,0.08603792796231424,0.014053485933930243,True
2283,sp_sp2,sp,17.22,20,4,3,0.8960009965515131,0.0,0.0,0.0,True
2284,mesh_2x3,mesh,1.73,22,6,14,0.3744843559432548,0.2721655269759087,0.20756021155629512,0.2500095632929966,True
2285,sp_sp4,sp,27.42,10,6,6,0.999063751236434,0.0,0.0,0.0,True
2286,er_n5_p0.44,er,9.01,11,5,9,0.2515745870129617,-1.0,0.047619047618995936,0.47140452079052003,True
2287,sp_sp5,sp,3.84,15,7,9,0.9976468644925827,0.7905694150420948,0.3333333333329089,0.39999999999949065,True
2288,mesh_2x5,mesh,7.25,19,10,26,0.3337270187845894,0.6226998490772391,0.29582353054802896,0.21665461434179067,True
2289,er_n9_p0.32,er,15.99,8,8,17,0.9977011039183188,-0.4058397249567139,0.16904059968191187,0.18570138270274653,True
2290,er_n10_p0.45,er,3.22,12,10,35,0.4902021915887191,0.17078251276599335,0.21950646245621033,0.16195060743957712,True
2291,er_n8_p0.36,er,9.74,20,8,24,0.3055316478756998,0.3946648814672956,0.1735193400430659,0.16689713068001566,True
2292,er_n7_p0.38,er,14.21,12,7,14,0.7285540927877981,0.0,0.18913255360614858,0.2229741050514583,True
2293,mesh_2x5,mesh,12.63,19,10,26,0.22047841969192886,0.29461716968414187,0.18786533577982947,0.13340929548366298,True
2294,sp_sp3,sp,12.89,14,5,5,0.998805238796312,0.8660254037844387,0.3333333333331571,0.23686401328274614,True
2295,sp_sp4,sp,6.92,8,6,8,0.1969231332550832,1.0,0.27449354910877205,0.1974029525359465,True
2296,mesh_3x4,mesh,16.26,25,12,34,0.9391353377412979,0.7877855422677295,0.16580336829818795,0.0713789675472643,True
2297,sp_sp4,sp,16.95,10,6,5,0.9990434819172768,0.23570226039551584,0.29521674140498094,0.14482725621595186,True
2298,sp_sp4,sp,8.77,14,6,8,0.28858413532258265,0.39999999999999997,0.2048360054653259,0.25032866292944084,True
2299,sp_sp4,sp,1.68,5,6,8,0.47547162254971154,0.21081851067789195,0.19166280094361032,0.25097556528247006,True
2300,mesh_2x4,mesh,15.04,17,8,20,0.9997164231452267,0.401188709901439,0.2267666278270115,0.14581467319897326,True
2301,mesh_2x4,mesh,11.88,18,8,20,0.8861265118262613,0.6172133998483678,0.20742862143685536,0.12304248829569173,True
2302,sp_sp2,sp,16.77,12,4,3,0.9979539970480735,0.0,0.0,0.0,True
2303,mesh_3x3,mesh,14.57,24,9,24,0.5372950194449742,0.12909944487358055,0.29780608634099087,0.18650512917480425,True
2304,mesh_2x3,mesh,6.45,24,6,14,0.0,-0.5443310539518174,0.08333333333326094,0.3612161067498759,True
2305,mesh_4x3,mesh,7.01,19,12,34,0.0,-0.3055555555555556,0.06647109537276358,0.29700914236213044,True
2306,er_n7_p0.35,er,15.07,13,5,10,0.9999906113433003,0.0,0.0,0.0,True
2307,mesh_3x2,mesh,4.84,23,6,14,0.0,0.0,0.0,0.0,True
2308,mesh_2x4,mesh,6.86,20,8,20,0.0,-0.316227766016838,0.061032863849694884,0.3726779962495353,True
2309,mesh_2x3,mesh,15.65,19,6,14,0.8637601924535236,0.9486832980505139,0.19540160840575563,0.014222418881681105,True
2310,er_n7_p0.43,er,12.5,18,7,16,0.9986053331822469,0.5642880936468347,0.18212293618910558,0.24859457214942707,True
2311,er_n5_p0.31,er,4.75,16,5,8,0.9999620908063707,0.8660254037844387,0.33333333333270737,0.4714045207901465,True
2312,mesh_3x4,mesh,12.6,25,12,34,0.0,-0.22697254704753378,0.09506716086804347,0.2009795547674847,True
2313,mesh_3x2,mesh,3.91,19,6,14,0.0,-0.3333333333333333,0.0833333333331268,0.4330127018911462,True
2314,sp_sp5,sp,8.35,15,7,9,0.6276298503293508,0.6842105263157895,0.2683932876555406,0.1895841589588674,True
2315,er_n7_p0.31,er,4.3,9,5,6,0.4945041350867869,-1.0,0.277777777777363,0.47140452079032785,True
2316,er_n8_p0.37,er,9.04,10,7,18,0.9873431632087294,0.026315789473684213,0.11939226409853643,0.2518729129193454,True
2317,sp_sp7,sp,33.09,14,9,11,0.9999919458460407,0.9128709291752769,0.13045970077217353,0.09154939632160919,True
2318,mesh_4x3,mesh,20.9,19,12,34,0.9957241123126582,0.6565706694547585,0.17200017561336825,0.08356342763850032,True
2319,mesh_3x4,mesh,6.16,22,12,34,0.0,-0.41247895569215265,0.03294194390081395,0.2999999999996898,True
2320,er_n9_p0.42,er,9.95,19,9,39,0.25741421208134185,0.5765999761251578,0.16361691803991063,0.12789479969264494,True
2321,sp_sp5,sp,11.24,5,7,9,0.13826134567907727,0.35909242322980395,0.19424702889958445,0.1333862479551942,True
2322,mesh_2x3,mesh,3.79,22,6,14,0.0,-0.3333333333333333,0.08333333333318887,0.4330127018914687,True
2323,sp_sp4,sp,13.95,17,6,7,0.9998494605953792,0.7378647873726218,0.286397587238599,0.21427675953045178,True
2324,er_n4_p0.3,er,7.6,7,3,3,0.42929469812415944,0.0,0.0,0.0,False
2325,sp_sp7,sp,4.89,18,9,12,0.0,0.10491086363278161,0.19999999999961438,0.3499271061112078,True
2326,sp_sp6,sp,5.23,7,8,9,0.9990428197122067,0.2704493615131253,0.29138576778997277,0.36967126948101386,True
2327,mesh_3x3,mesh,4.54,25,9,24,0.0,-0.3415650255319866,0.08888888888875691,0.3499271061113631,True
2328,er_n5_p0.36,er,10.9,13,3,3,0.9570161276640465,0.0,0.0,0.0,False
2329,sp_sp6,sp,14.52,16,8,11,0.640875186002251,0.5009794328681196,0.18863955119207124,0.1778874773529814,True
2330,er_n8_p0.4,er,17.07,19,8,23,0.9878787118626435,0.0,0.21802428490499492,0.22056626145917207,True
2331,sp_sp3,sp,24.98,5,5,4,0.940343327347097,0.0,0.0,0.0,True
2332,er_n4_p0.45,er,8.85,11,4,6,0.5054225987404464,0.0,0.0,0.0,True
2333,er_n6_p0.36,er,10.0,18,5,8,0.999646981461496,0.8660254037844387,0.333333333333117,0.26527306465812833,True
2334,er_n4_p0.43,er,4.1,9,4,5,0.9499190681654088,0.9999999999999999,0.3827809215841855,0.2655618431687538,True
2335,sp_sp8,sp,15.26,18,10,13,0.7180458882952182,0.8101972166313901,0.1675328064327366,0.09922082404406475,True
2336,mesh_3x3,mesh,1.3,20,9,24,0.0,-0.4277926319464985,0.041666666666623074,0.34992710611151645,True
2337,mesh_2x5,mesh,6.18,22,10,26,0.0,-0.31134992453861954,0.12231010481855649,0.22561170064030373,True
2338,sp_sp4,sp,16.59,6,6,6,0.9726040974247726,0.0,0.0,0.0,True
2339,mesh_2x4,mesh,6.21,24,8,20,0.0,-0.3098386676965934,0.06103286384969086,0.3726779962495107,True
2340,sp_sp5,sp,21.87,17,7,9,0.9977015585838068,0.5441071875825088,0.0956106040851598,0.03024771838330511,True
2341,er_n6_p0.39,er,3.6,16,5,11,0.9869055874491224,-0.5,0.19995764740351252,0.07765585914435957,True
2342,er_n10_p0.41,er,12.9,11,10,38,0.160022355599273,0.4047619047619048,0.12636712711134165,0.098184155748794,True
2343,mesh_2x5,mesh,5.72,15,10,26,0.0,-0.5008703226778093,0.039979231567955444,0.3307189138825679,True
2344,er_n5_p0.37,er,13.24,15,4,5,0.9992850470532317,0.0,0.0,0.0,True
2345,er_n7_p0.42,er,10.03,6,7,19,0.5227855450631331,-0.15811388300841897,0.13771134363057377,0.1712022821108575,True
2346,mesh_2x4,mesh,16.64,19,8,20,0.9288906630171487,0.31311214554257477,0.19907677258783116,0.12172489385167055,True
2347,mesh_2x5,mesh,16.25,18,10,26,0.9904984306480376,0.7952384429746019,0.23312954122632124,0.10804209116060724,True
2348,er_n9_p0.33,er,8.02,10,9,25,0.19612094739817862,-0.21428571428571433,0.12536715177606797,0.13500105224346148,True
2349,sp_sp5,sp,12.35,10,7,8,0.9838074744764588,0.5642880936468347,0.25000000000005856,0.21538461538474246,True
2350,er_n4_p0.33,er,14.53,7,3,2,0.9627470970153809,0.0,0.0,0.0,False
2351,mesh_2x2,mesh,1.35,17,4,8,0.842142116246503,0.0,0.0,0.0,True
2352,mesh_3x3,mesh,11.94,24,9,24,0.04778568463087227,0.21673036171575272,0.18554189188851647,0.2223255045036471,True
2353,sp_sp3,sp,7.49,12,5,6,0.0,0.0,0.21381381381367662,0.2624741443650319,True
2354,er_n5_p0.4,er,10.95,11,5,12,0.9846673536427897,-0.5,0.1365432098764525,0.2711506687896741,True
2355,er_n4_p0.37,er,13.14,19,3,2,0.9998898150366906,0.0,0.0,0.0,False
2356,mesh_3x2,mesh,11.6,19,6,14,0.11744480187015886,0.5443310539518174,0.20304017372411307,0.22931659710811855,True
2357,mesh_2x4,mesh,4.24,24,8,20,0.0,0.21999999999999997,0.061413703667163456,0.37205287319282454,True
2358,mesh_3x3,mesh,31.32,19,9,24,0.10601937828829713,0.2151657414559676,0.2466501240694194,0.11992112804242003,True
2359,sp_sp8,sp,76.71,12,10,11,0.9988643913192062,0.0,0.0,0.0,True
2360,sp_sp5,sp,47.67,19,7,8,0.9995352064645036,0.0,0.0,0.0,True
2361,sp_sp3,sp,27.5,8,5,4,0.9860460329579765,0.0,0.0,0.0,True
2362,er_n7_p0.33,er,12.5,6,5,10,0.6186594929924062,-0.5000000000000001,0.2015281757401304,0.0877974035856875,True
2363,sp_sp2,sp,15.0,14,4,3,0.9937978177988538,0.0,0.0,0.0,True
2364,mesh_2x5,mesh,13.23,15,10,26,0.981880369227157,0.5524071931577659,0.23468828305232145,0.13133959011233226,True
2365,sp_sp6,sp,11.49,19,8,10,0.9999941283799081,0.8574929257125441,0.31697341513276295,0.23576213424119735,True
2366,sp_sp6,sp,4.09,17,8,9,0.9999999878740704,0.0,0.19999999999958193,0.3726779962491859,True
2367,mesh_3x2,mesh,16.99,25,6,14,0.669357792980105,0.21081851067789195,0.20742882517290298,0.05063152237950941,True
2368,mesh_2x3,mesh,5.43,15,6,14,0.0,0.8164965809277261,0.33333333333287046,0.4330127018916181,True
2369,er_n6_p0.35,er,21.81,8,6,9,0.9594415414987608,0.0,0.0,0.0,True
2370,er_n4_p0.32,er,2.8,7,3,2,0.827472956972861,0.0,0.0,0.0,False
2371,mesh_3x3,mesh,11.01,24,9,24,0.9693132248127551,0.5800729211379677,0.13916103854445333,0.12012950073110071,True
2372,mesh_2x4,mesh,29.6,16,8,20,0.7817993255203118,0.0,0.0,0.0,True
2373,sp_sp5,sp,5.64,5,7,10,0.0,0.6249999999999999,0.3333333333331085,0.26866713428050426,True
2374,er_n8_p0.4,er,7.86,5,7,16,0.06870849561010733,-0.3,0.17282768578349264,0.245022840002629,True
2375,mesh_2x2,mesh,6.17,24,4,8,0.0,0.0,0.0,0.0,True
2376,sp_sp4,sp,35.93,19,6,5,0.9999999993792938,0.0,0.0,0.0,True
2377,er_n7_p0.4,er,24.19,6,7,18,0.7456226689073111,0.5441071875825088,0.07443222361652957,0.010865874363325433,True
2378,sp_sp4,sp,5.73,8,6,6,0.0,-0.23570226039551584,0.24227642276406222,0.2814802167701441,True
2379,mesh_4x3,mesh,7.37,18,12,34,0.0,-0.4190790380624747,0.03294194390080881,0.29999999999964305,True
2380,mesh_2x2,mesh,5.15,23,4,8,0.0,0.0,0.0,0.0,True
2381,sp_sp4,sp,10.11,6,6,7,0.09341027225175577,-0.9486832980505139,0.2074536883506524,0.15349195556948841,True
2382,mesh_2x4,mesh,9.92,19,8,20,0.6991922266686232,0.7888934916555407,0.3333333333330826,0.23571880879571555,True
2383,er_n8_p0.43,er,9.29,7,8,22,0.4455152606240243,-0.2571428571428572,0.14722966427160972,0.23570334308367555,True
2384,sp_sp8,sp,2.17,9,10,13,0.0,0.4148699068225111,0.30952380952328323,0.33071891388251146,True
2385,sp_sp7,sp,5.7,8,9,11,0.0,0.15876322406928006,0.24444444444428903,0.23724769318684102,True
2386,sp_sp3,sp,25.92,6,5,5,0.17727983161285032,0.0,0.0,0.0,True
2387,er_n8_p0.35,er,16.63,18,8,17,0.9999939177699262,0.4115966043420212,0.13333333333326594,0.2357236066930416,True
2388,er_n7_p0.32,er,7.25,15,5,9,0.4653296847771285,-1.0,0.2400094000194625,0.048946478133725345,True
2389,sp_sp3,sp,1.44,14,5,5,0.9536014087641542,0.0,0.0,0.0,True
2390,er_n6_p0.36,er,6.98,10,6,12,0.2472293996580282,-0.21081851067789195,0.1666666666664948,0.43301270189175806,True
2391,mesh_2x3,mesh,7.68,19,6,14,0.0,0.0,0.0,0.0,True
2392,mesh_3x2,mesh,18.28,22,6,14,0.9776500227953515,0.9486832980505139,0.20383640120503008,0.028967276595487614,True
2393,sp_sp5,sp,26.08,17,7,7,0.9999999994705131,0.7254762501100117,0.17975785769662644,0.041223832528171314,True
2394,sp_sp5,sp,26.04,5,7,9,0.15008247067443214,0.5735393346764044,0.1307761399059202,0.10005865178908493,True
2395,sp_sp3,sp,11.39,14,5,5,0.9789435641020064,0.8660254037844387,0.25244568015641644,0.12822727233745052,True
