family,topology_type,J_star,B,C_total,C_min_path,budget_ratio_total,budget_ratio_path,alpha,n_nodes,n_edges,density,n_repairable,shortest_path_length,H
mesh,mesh_2x3,0.3280214769955477,4.83,15.75,6.720000000000001,0.3066666666666667,0.7187499999999999,0.3069491190279797,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.1770500372855051,28.38,40.42,15.02,0.702127659574468,1.8894806924101197,0.7022393275673351,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.4805650870599053,11.71,49.17,18.240000000000002,0.23815334553589587,0.6419956140350876,0.23821256090973927,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.4141011935527114,12.59,32.709999999999994,13.74,0.38489758483644154,0.9163027656477438,0.384790984105589,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x2,0.07427823094917514,6.78,9.77,3.79,0.6939611054247697,1.7889182058047495,0.6942920330162333,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x4,0.31876702235093746,22.08,41.05,15.19,0.5378806333739342,1.4535878867676102,0.5378711120443421,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.24210956837871792,20.68,45.099999999999994,16.25,0.45853658536585373,1.2726153846153847,0.4585138515977155,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.10595319907360536,32.88,39.410000000000004,15.020000000000001,0.834306013702106,2.1890812250332887,0.8342274200068814,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.32381928030393303,17.91,35.04,9.04,0.5111301369863014,1.981194690265487,0.5110986654675033,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_4x3,0.12949966916306482,44.57,53.629999999999995,18.05,0.831064702591833,2.469252077562327,0.8309881257288293,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.250157126840699,19.42,38.31,9.21,0.5069172539806839,2.1085776330076005,0.5069645737612389,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x3,0.12693880197378873,20.32,27.21,8.76,0.7467842704887909,2.319634703196347,0.7468560005375725,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.35434158114325676,17.03,42.59,18.51,0.39985912185959144,0.9200432198811453,0.3999573747668156,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x4,0.20901074937502997,29.42,49.06,15.81,0.5996738687321647,1.8608475648323846,0.5997322833805578,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_2x4,0.5075764969602076,8.38,29.38,13.17,0.2852280462899932,0.6362946089597571,0.28515004209898503,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.16786785817045813,32.83,43.03,13.8,0.7629560771554729,2.3789855072463766,0.7630559406511929,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.15619775283189602,25.66,37.22,11.72,0.6894142933906502,2.189419795221843,0.6894027356634893,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.18175871987205167,17.19,32.0,9.51,0.5371875,1.8075709779179812,0.5370675630790482,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.23547715877850223,15.41,35.41,11.629999999999999,0.4351878000564813,1.3250214961306965,0.43512006945991316,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_4x3,0.1597703174835363,40.85,58.279999999999994,13.38,0.700926561427591,3.0530642750373693,0.7009919369905377,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_2x5,0.2470874934943469,44.9,49.89000000000001,24.36,0.8999799559029864,1.8431855500821017,0.9,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.1399826023927561,17.1,25.880000000000003,6.930000000000001,0.660741885625966,2.4675324675324677,0.6608071736472436,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.2412780531868972,16.85,30.38,8.120000000000001,0.5546412113232391,2.0751231527093594,0.5546824757685562,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x4,0.3196447158952106,14.61,30.290000000000003,8.23,0.48233740508418615,1.775212636695018,0.4822976206740938,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.1885055454967467,21.35,38.129999999999995,12.63,0.5599265670076057,1.6904196357878067,0.559821507573497,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.3335656288560396,14.45,26.740000000000002,11.29,0.5403889304412864,1.2798937112488928,0.5405132043443267,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x2,0.1747067267313995,4.53,14.75,5.82,0.30711864406779665,0.7783505154639175,0.3068849400322885,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x4,0.2639568859436578,20.05,34.4,13.899999999999999,0.5828488372093024,1.4424460431654678,0.5828554057301141,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.12451845903331843,27.8,33.21,9.4,0.8370972598614875,2.9574468085106385,0.8369944348613293,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.11570844685189285,31.69,37.52,10.700000000000001,0.8446162046908315,2.961682242990654,0.8446986354941804,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.28835289576950374,11.29,25.310000000000002,8.299999999999999,0.44606874753062026,1.3602409638554218,0.4459996205936497,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x2,0.07883713373999032,8.32,14.16,5.88,0.5875706214689266,1.4149659863945578,0.5876065572096396,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x5,0.3673836836040787,15.64,30.299999999999997,12.649999999999999,0.5161716171617162,1.2363636363636366,0.516335615885839,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.11290545723155697,35.1,40.64,15.62,0.8636811023622047,2.2471190781049937,0.8636070646668474,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x4,0.13922445943880452,46.59,51.77,14.34,0.8999420513811087,3.248953974895398,0.9,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x2,0.1833957140632276,12.13,25.929999999999996,6.709999999999999,0.46779791747011196,1.807749627421759,0.46775318421810724,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x5,0.30432863537937405,44.69,54.660000000000004,17.8,0.8175997072813757,2.5106741573033706,0.8176495887184566,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.1186178297480147,27.13,34.55,13.01,0.7852387843704776,2.0853189853958494,0.7852714564884817,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.35894014374507577,9.93,32.79,9.32,0.302836230558097,1.065450643776824,0.3027653014664605,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.11408522554122623,40.86,46.26,14.780000000000001,0.8832684824902723,2.764546684709066,0.8833642064364665,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x4,0.3492814368301581,23.43,60.529999999999994,15.01,0.3870807863869156,1.5609593604263825,0.38708302869741046,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x2,0.13763462932224865,16.82,25.45,7.99,0.6609037328094303,2.105131414267835,0.6607489672640842,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_4x3,0.21529318855236934,40.87,71.52,24.009999999999998,0.5714485458612976,1.702207413577676,0.5713893809406864,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.08916423285755343,35.94,40.12,14.6,0.8958125623130608,2.4616438356164383,0.8958783573579993,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x2,0.11886084951837982,8.85,17.85,8.42,0.49579831932773105,1.0510688836104514,0.49560869304925576,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x2,0.06502833633807174,8.29,11.9,2.6,0.6966386554621847,3.1884615384615382,0.6962707832365842,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x2,0.06283827197825477,11.35,16.39,7.33,0.6924954240390482,1.5484311050477488,0.692337070600623,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x2,0.033089449073138495,6.28,8.33,2.11,0.7539015606242497,2.976303317535545,0.7544252606531462,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x4,0.26189331379676284,29.22,41.3,19.39,0.7075060532687651,1.5069623517276947,0.7074161933037252,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.23530233631313424,23.28,44.190000000000005,17.14,0.526816021724372,1.3582263710618436,0.5267934335123466,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.10453049050502676,27.4,31.43,10.120000000000001,0.8717785555202036,2.7075098814229244,0.8718426423389058,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.25284648389614484,33.16,39.510000000000005,17.1,0.8392811946342696,1.9391812865497073,0.8393135041172433,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x2,0.04234278565629678,15.32,17.09,8.37,0.8964306612053833,1.830346475507766,0.8962672466701016,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x4,0.2962331794057652,17.53,32.05,13.91,0.5469578783151327,1.2602444284687275,0.5469163499217419,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x5,0.3893049782407475,18.82,44.92,13.620000000000001,0.41896705253784505,1.3817914831130689,0.4189900459701832,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.217618442860346,14.87,28.89,9.86,0.5147109726548978,1.5081135902636917,0.5146806168858753,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.21783840921543723,23.97,33.43,11.82,0.7170206401435836,2.027918781725888,0.7171043954366035,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x4,0.226603916856235,35.72,44.89,17.2,0.7957228781465805,2.0767441860465117,0.7956699438990084,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.44680156500005835,9.42,38.18,10.77,0.2467260345730749,0.8746518105849582,0.24678472054630732,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.18892553934184758,27.29,37.53,12.22,0.7271516120436984,2.2332242225859247,0.7270537779950842,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.19028321020753175,22.21,41.95,12.42,0.5294398092967819,1.7882447665056362,0.5293233008970644,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.2448204066527382,19.35,29.060000000000002,11.98,0.6658637302133517,1.6151919866444073,0.6660296750558223,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x3,0.2444294855083439,8.57,18.88,7.38,0.45391949152542377,1.1612466124661247,0.45375660991381733,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.2190985404514501,15.07,29.02,6.28,0.5192970365265335,2.3996815286624202,0.5194369472704536,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_4x3,0.20625001039597254,44.46,71.53,23.02,0.6215573885083182,1.9313640312771503,0.6215549457086135,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.14546099307745472,27.49,37.75,13.21,0.7282119205298013,2.080999242997729,0.7281534437676976,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x2,0.032488732598850906,8.45,10.91,3.93,0.7745187901008248,2.150127226463104,0.7745730990697485,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x5,0.26742564679005604,41.16,55.92,20.81,0.7360515021459226,1.9778952426717924,0.736136542255908,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.12608937102550064,28.85,38.23,10.5,0.7546429505623856,2.7476190476190476,0.7546792480579676,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x3,0.15360017348323607,16.87,25.11,11.91,0.6718438868976504,1.4164567590260286,0.6719475561106594,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x5,0.38525264343524945,25.51,48.290000000000006,22.37,0.5282667218885897,1.140366562360304,0.5282509740900885,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x4,0.1925258526471489,17.37,23.73,6.98,0.7319848293299621,2.488538681948424,0.7319068463925461,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x5,0.26275516682972677,27.31,33.09,13.719999999999999,0.8253248715624054,1.990524781341108,0.8254351685734461,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x2,0.1293906668115919,10.12,14.57,4.1899999999999995,0.6945778997940973,2.41527446300716,0.6945399967562774,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.20968296292078764,26.72,41.01,16.12,0.6515484028285784,1.6575682382133994,0.6516660173694724,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x5,0.3976852647571558,29.77,52.559999999999995,25.26,0.5664003044140031,1.1785431512272366,0.5664345798538745,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x4,0.3420271998824862,12.67,23.640000000000004,8.18,0.5359560067681894,1.5488997555012225,0.5359420482625206,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x3,0.1403752460989448,15.69,25.2,5.9,0.6226190476190476,2.659322033898305,0.6228022249027174,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.11826502268581797,17.1,21.65,7.52,0.7898383371824481,2.273936170212766,0.7898278683461976,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.2589196786675967,20.53,32.77,15.370000000000001,0.6264876411351846,1.335718932986337,0.6264905366845409,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x5,0.35605180488216964,37.2,64.79,31.2,0.5741626794258373,1.1923076923076925,0.574210171442594,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x5,0.27347126359979035,47.82,54.120000000000005,23.35,0.8835920177383592,2.04796573875803,0.8836437964682828,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x2,0.23032670210353257,11.52,23.13,9.11,0.4980544747081712,1.2645444566410537,0.4980023458263741,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.10455499883722869,5.48,10.45,4.4,0.5244019138755982,1.2454545454545454,0.5240357201392561,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x4,0.192913704331797,16.54,20.389999999999997,7.73,0.8111819519372242,2.139715394566623,0.8111444459539592,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x2,0.12342047184660876,11.16,14.169999999999998,4.84,0.7875793930839804,2.3057851239669422,0.7876063244987743,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.10747529420961463,9.48,11.54,2.7699999999999996,0.8214904679376084,3.422382671480145,0.8213141680066812,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.09217244939834533,5.41,8.77,4.31,0.6168757126567845,1.2552204176334107,0.6174081868038639,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x3,0.38987123143212704,5.33,19.59,7.49,0.2720775906074528,0.7116154873164219,0.27206673115230784,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.07161765580878676,6.88,11.79,2.93,0.5835453774385072,2.348122866894198,0.5831274031334468,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_3x3,0.19779606623670112,29.04,50.42,17.2,0.5759619198730662,1.6883720930232557,0.5759128682074144,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.24050001932569132,17.55,40.33,14.260000000000002,0.43515993057277463,1.2307152875175316,0.435069667098871,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.11405848583262902,15.56,18.87,7.89,0.8245892951775304,1.9721166032953106,0.8248470089371563,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.12180526450085775,10.93,18.520000000000003,4.3100000000000005,0.5901727861771057,2.535962877030162,0.5899236088390251,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x5,0.38297531752764213,23.25,36.8,17.78,0.6317934782608696,1.3076490438695163,0.6317633743299788,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x3,0.11077612223592928,12.72,14.91,4.390000000000001,0.8531187122736419,2.8974943052391797,0.8530900108812963,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x5,0.7154513941491334,9.65,47.83999999999999,19.44,0.20171404682274252,0.4963991769547325,0.20173015555167403,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x5,0.37650124654269135,18.4,38.779999999999994,13.780000000000001,0.4744713769984528,1.3352685050798256,0.4744599678814459,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x2,0.14229589097608186,2.1,7.97,1.88,0.26348808030112925,1.1170212765957448,0.26332153509503414,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_3x3,0.2549775764344923,17.93,40.87,13.2,0.4387080988500123,1.3583333333333334,0.43864711396833667,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.10951178532468289,40.89,45.43,17.86,0.900066035659256,2.2894736842105265,0.9,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.39503752074435,19.47,34.33,14.5,0.5671424410136906,1.3427586206896551,0.5670777844980687,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x3,0.361725457914888,9.57,26.669999999999998,12.739999999999998,0.35883014623172105,0.751177394034537,0.35865184180501963,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.30477358057821285,17.34,32.28,10.200000000000001,0.5371747211895911,1.6999999999999997,0.5370791336139726,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x3,0.11839055046999353,22.46,25.56,7.01,0.878716744913928,3.203994293865906,0.878747464432001,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.20239002146340088,1.93,7.04,3.37,0.27414772727272724,0.5727002967359051,0.2741992918161957,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x2,0.13338355298174848,2.29,6.43,2.15,0.35614307931570766,1.0651162790697675,0.3558723820274455,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_2x3,0.14963026397380755,17.07,25.869999999999997,9.399999999999999,0.6598376497873986,1.815957446808511,0.6598234640522893,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.20554931259423384,25.77,45.739999999999995,15.34,0.5634018364669874,1.679921773142112,0.5632986884017697,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.22979961729213028,30.55,35.92999999999999,13.02,0.8502644030058449,2.346390168970814,0.8503446445152839,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x2,0.30547361364448194,11.04,29.909999999999997,13.81,0.3691073219658977,0.7994207096307023,0.3692474550090732,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.28671737088163857,21.26,47.69,17.93,0.4457957643111764,1.1857222532069158,0.44579605531733524,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.4733298492179597,20.69,40.67,17.6,0.5087287927219081,1.1755681818181818,0.5087326598289909,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x2,0.09967757389288635,15.49,18.48,7.7,0.8382034632034632,2.0116883116883115,0.8382030947311856,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.06954265249755409,2.3,4.21,2.07,0.5463182897862232,1.1111111111111112,0.547309490011543,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_3x2,0.10613272616056359,20.47,27.080000000000002,12.899999999999999,0.7559084194977842,1.5868217054263567,0.7558082525912918,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x4,0.2836295629800683,22.33,51.669999999999995,15.569999999999999,0.4321656667311786,1.4341682723185614,0.4321881360329322,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.21515832484899214,23.76,43.12,13.120000000000001,0.5510204081632654,1.8109756097560976,0.550913196941082,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.13590240833126965,15.42,19.85,5.72,0.7768261964735516,2.695804195804196,0.776670056908848,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x2,0.08905562243191198,2.28,4.23,1.11,0.5390070921985815,2.0540540540540535,0.5382611342358801,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_3x2,0.16492968954903553,7.79,16.77,8.04,0.46451997614788315,0.968905472636816,0.4643983676969926,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.21570283725610892,8.94,20.82,8.23,0.42939481268011526,1.086269744835966,0.42925636464254485,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_2x4,0.40761722544774526,13.07,36.49,12.14,0.3581803233762675,1.0766062602965403,0.35804509425149716,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_3x3,0.09702455262318133,37.12,41.239999999999995,8.05,0.9000969932104753,4.611180124223602,0.9,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.12661429217555895,16.93,22.8,7.17,0.7425438596491227,2.3612273361227336,0.7424938381491777,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.14156895544556003,30.9,36.84,13.38,0.8387622149837133,2.309417040358744,0.8388787606992951,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x4,0.27363912562935344,18.22,30.130000000000003,8.16,0.6047129107202123,2.2328431372549016,0.604815696551427,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x4,0.15190962628886528,21.81,26.89,9.83,0.8110821866865005,2.2187182095625633,0.8112011182534975,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x2,0.049612950395782694,5.59,6.5,1.69,0.86,3.307692307692308,0.8601078225367912,4,8,0.6666666666666666,2,2.0,25.0
mesh,mesh_3x4,0.19067170834116104,33.72,50.06,13.92,0.6735916899720336,2.4224137931034484,0.6735621226738918,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.17477871504900347,33.73,50.47,15.7,0.6683178125619179,2.148407643312102,0.6682819947122175,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.2405121452795541,12.44,26.23,10.95,0.47426610751048415,1.1360730593607307,0.47413869578555734,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.16605888454110954,19.48,33.12,9.28,0.5881642512077295,2.099137931034483,0.5881440027321242,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x3,0.1990544083029095,5.88,11.67,5.18,0.5038560411311054,1.135135135135135,0.5042344515047111,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.15336159877011102,32.95,48.77,17.6,0.6756202583555465,1.8721590909090908,0.6756125986255546,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.3089032421930612,38.55,56.489999999999995,24.21,0.6824216675517791,1.5923172242874843,0.682354912980108,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x4,0.24010868481119563,22.09,36.15,13.52,0.6110650069156294,1.6338757396449703,0.6109309404662644,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x4,0.3393094992566777,10.54,26.79,9.91,0.39343038447181783,1.0635721493440968,0.3934250760714507,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x4,0.41131117348586976,14.31,30.830000000000002,13.68,0.4641582873824197,1.0460526315789473,0.46410799772654626,8,20,0.35714285714285715,6,4.0,25.0
mesh,mesh_2x5,0.3620065493483956,25.77,48.0,19.55,0.536875,1.318158567774936,0.5369004380771244,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_2x5,0.4544756421789349,15.72,41.68,17.68,0.3771593090211133,0.8891402714932127,0.3771972244695966,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.14535908998763447,27.64,40.47,15.280000000000001,0.6829750432419076,1.8089005235602094,0.6830876136174798,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.2824623679260542,13.27,39.99,7.390000000000001,0.3318329582395599,1.7956698240866034,0.33194859516856456,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x4,0.17743506771478013,29.98,44.93,11.54,0.6672601825061206,2.5979202772963608,0.6673710403649677,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.16153882632710867,23.58,45.83,11.59,0.5145101461924504,2.0345125107851594,0.5144502358877528,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.39105729139309625,21.47,47.36,19.5,0.45333614864864863,1.101025641025641,0.45336391653687025,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_4x3,0.18552736047607554,36.47,57.59,18.78,0.6332696648723736,1.9419595314164002,0.6333242824526072,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.19389049093543206,19.38,42.23,11.0,0.4589154629410372,1.7618181818181817,0.4589924907129259,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.39940377619941375,10.16,42.35999999999999,12.96,0.2398489140698773,0.7839506172839505,0.23984657430709364,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.11439760102438581,15.93,24.33,8.73,0.654747225647349,1.824742268041237,0.6548224634486327,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.13673546450673246,15.68,18.53,8.07,0.8461953588774959,1.942998760842627,0.8462146326693198,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x3,0.308381550785786,14.57,33.61,13.53,0.4335019339482297,1.0768662232076867,0.43339747107530235,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.24774318461081518,33.74,53.019999999999996,20.68,0.6363636363636365,1.6315280464216635,0.636432417768372,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x3,0.1709009683376051,17.48,34.28,12.25,0.5099183197199533,1.426938775510204,0.5098761647611464,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x2,0.45145408530951053,4.36,18.92,9.04,0.23044397463002114,0.4823008849557523,0.2306292903972985,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_3x2,0.14017807687033815,13.93,18.36,6.33,0.7587145969498911,2.2006319115323856,0.7584513712829929,6,14,0.4666666666666667,4,3.0,25.0
mesh,mesh_4x3,0.14026604897818415,44.34,54.650000000000006,14.799999999999999,0.8113449222323879,2.9959459459459463,0.8113310171791855,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_2x5,0.2892679957341033,44.21,49.77000000000001,20.46,0.8882861161342173,2.1608015640273703,0.8882902871111421,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.17855394271267355,24.19,37.459999999999994,13.059999999999999,0.6457554725040044,1.8522205206738134,0.645730035378894,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_3x4,0.22737429795768385,34.1,57.28,17.41,0.5953212290502793,1.9586444572085009,0.5953782241441529,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_2x5,0.41345276265262176,31.78,50.620000000000005,20.8,0.6278150928486764,1.5278846153846153,0.6278821967257501,10,26,0.28888888888888886,8,5.0,25.0
mesh,mesh_3x3,0.13139872342926043,34.38,40.04,14.01,0.8586413586413587,2.453961456102784,0.8586700064250778,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_4x3,0.17261687224427372,39.11,45.15999999999999,13.68,0.8660318866253324,2.8589181286549707,0.8660552727579762,12,34,0.25757575757575757,10,5.0,25.0
mesh,mesh_3x3,0.30852350974445863,13.05,42.86,13.8,0.30447970135324315,0.9456521739130435,0.30457097418524115,9,24,0.3333333333333333,7,4.0,25.0
mesh,mesh_2x5,0.23940523029376481,30.77,34.19,12.02,0.8999707516817783,2.559900166389351,0.9,10,26,0.28888888888888886,8,5.0,25.0
